a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;fqinu93;2020-05-13 21:34:48;[deleted];gj5vge;2020-05-13 21:29:56
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g98il1l;2020-10-18 18:52:53;2b919025fdc564a62abf60e2015d27bc67c516b02781068057c9f20d07cec40d;g9862hg;2020-10-18 16:59:55
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g98il1l;2020-10-18 18:52:53;5d120c2bdcff6c9866402ddf77a7b91213e03cbe68f591b5cd9a12ea98d90c10;g985f6m;2020-10-18 16:53:58
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g98il1l;2020-10-18 18:52:53;d67e3c18a945dec1c921fd4435e4a63a084de2c509d2c3e16372b572ff91a46d;g97r17z;2020-10-18 14:40:23
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g98il1l;2020-10-18 18:52:53;d20747a56b20eb2986c7fdf7866b77272906872c89d023d74b7f73754dc6dc66;jdfjqw;2020-10-18 14:32:08
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;fm4gzw3;2020-04-01 17:12:37;9ce1c83052dad03008678827683695f13ceca30416c468022e7cdd89c58f2084;fm4a9jm;2020-04-01 16:07:54
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;fm4gzw3;2020-04-01 17:12:37;76c90e4d94bda6a6029c373cdb796732840af242cb6748785eddb724e7cfc807;fm3ziik;2020-04-01 13:58:52
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;fm4gzw3;2020-04-01 17:12:37;68d233a8ec87285b734e9195fbc551ff7c3ba7cc9c3a0c62b334a75991c411d8;fm3ybbi;2020-04-01 13:41:13
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;fm4gzw3;2020-04-01 17:12:37;e8a7b18d73a6bbaa868b27f5cff871e25e49b30c75c31a1beb360428b2a8e1cf;fsy3sz;2020-04-01 13:35:31
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g9x23ca;2020-10-24 17:09:57;36a49786190e11eba1faf3c8267eb91680290939fd5084ea3d9dc0e6df44502a;g9wwrjj;2020-10-24 16:32:38
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g9x23ca;2020-10-24 17:09:57;df77fa1cd3268d9a6ca79de433e1e6063a5d01b92f793c36c2949a19f5ee0e4c;g9whw4p;2020-10-24 14:40:46
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g9x23ca;2020-10-24 17:09:57;da4f3587effabf552820498fc348b3da526be82013cb1744253dc7d6bd5ce1b9;g9we840;2020-10-24 14:11:35
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g9x23ca;2020-10-24 17:09:57;4935807f3fe47b95e87008d01b08574c2fe759bde2f054fdee6d5b0fffd56a39;g9wdkr6;2020-10-24 14:06:27
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g9x23ca;2020-10-24 17:09:57;04f100bc2406bd9cb6192c39357438aace14f0c143bfc103448b401755580b91;g9wbokx;2020-10-24 13:53:24
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g9x23ca;2020-10-24 17:09:57;12276aa5c5b0d28008a0313e079ebb52c4319065208dcc24450fb9f272f21f17;jh7ail;2020-10-24 13:21:16
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;fol86ah;2020-04-26 01:19:49;fcd888fadb0781711ff6b049a0f74a29318db8e1b78bf288dbc2093e3a811933;fokmb7x;2020-04-25 21:58:59
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;fol86ah;2020-04-26 01:19:49;[deleted];fokg1kp;2020-04-25 21:03:12
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;fol86ah;2020-04-26 01:19:49;b8f7a33bdb2ceca6468cd297411d835618ed05a075415e7ef131b8246f1c0906;g7z65z;2020-04-25 21:01:11
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g9ue25p;2020-10-24 05:06:01;d089891a21d6c91ada56a73b6808c6dd54c35b5dea2e1dcce7a266fd29cba43b;g9uc7gw;2020-10-24 04:51:41
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g9ue25p;2020-10-24 05:06:01;78a4a54b6ac6bb6aada93e74a0dbfbd4d6ddb25294a2f1055f1e38b90fe9f622;g9tgwbg;2020-10-24 01:33:39
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g9ue25p;2020-10-24 05:06:01;d6ccf71bf30667738856e79a6e87d28bdb75a15a679e81f506253d9016c7d401;jgy4r0;2020-10-24 01:16:27
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g4rh743;2020-09-11 00:27:40;903d51abda3ac51d819e9128909b12d2c04710dd534ab364ea848755f4fd04be;iq5h68;2020-09-10 17:26:21
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;gar6rt6;2020-11-01 03:07:50;8ac5ea318e7442be12303da78f3dbf2f964d4bedf294fb6633c65ed386e6e79e;jlrzn2;2020-11-01 00:01:58
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;fs401wg;2020-05-28 19:42:42;c209de78413ac9e7abdf1e905c7adcd7e9d9c92b15a78af8b72534b959f8f6b1;gs7612;2020-05-28 16:23:13
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;fr3p2gh;2020-05-19 06:28:29;2480b99ad9c94a3f849edffc1e39da154607eb290813cfcec32336d9103927f2;fr35grx;2020-05-19 03:05:35
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;fr3p2gh;2020-05-19 06:28:29;b358718ec1befe52393f8488866f0ae6619f557b0eb2a50457bf0fde0f701969;fr2zwfl;2020-05-19 02:12:28
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;fr3p2gh;2020-05-19 06:28:29;475d884ec1c2218ae1d11c542ff3306e5ba3da40e3be899da3a871d9a207c0f5;fr2w5z1;2020-05-19 01:37:51
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;fr3p2gh;2020-05-19 06:28:29;475d884ec1c2218ae1d11c542ff3306e5ba3da40e3be899da3a871d9a207c0f5;gmd222;2020-05-19 01:37:11
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g92iiof;2020-10-17 05:12:19;4c76d2b8731a8125f06f58c9c29849299b6f48f1ef81d92a62de0213abcab555;jcnmrr;2020-10-17 04:53:53
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;fkgh62g;2020-03-14 05:20:08;e4bcd007b019627f2e7e1d133c8ce73f4c3834fd33bde2ecdfc1bf26c589a273;fic1is;2020-03-14 04:09:20
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g8yz8qk;2020-10-16 06:05:27;[deleted];jc2uw6;2020-10-16 06:01:22
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g41a4l2;2020-09-04 22:12:16;8dd7a26d09fe1e924adcbff081138991d0e288d251e4e01eed03d9669f074ba0;imegtx;2020-09-04 13:48:06
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g025xzr;2020-08-02 07:25:31;2bdbfab510db23e3c124dc70c7abd823ca3c036b9fe0afc875d403bd4f8de72c;i1vtzh;2020-08-01 19:20:02
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;fr4a81p;2020-05-19 11:43:11;b89ab9b263664cffc18b914ce7e69bf7b9840da2bba08fb4899f221621641ffa;fr34my5;2020-05-19 02:57:34
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;fr4a81p;2020-05-19 11:43:11;38bb53bf86e6b9fc8fc26dd565b483bb6fe53d58dd233bb1fc82dd102153291c;fr2zd0x;2020-05-19 02:07:22
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;fr4a81p;2020-05-19 11:43:11;38bb53bf86e6b9fc8fc26dd565b483bb6fe53d58dd233bb1fc82dd102153291c;gmdjh6;2020-05-19 02:04:35
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g8tqts8;2020-10-14 21:26:08;[deleted];g8tbreu;2020-10-14 19:20:00
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g8tqts8;2020-10-14 21:26:08;503c83da375b23d612fb8c9a712c018c0721377b34f6eb7e09df67daca84f6aa;g8t3p4a;2020-10-14 18:13:13
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g8tqts8;2020-10-14 21:26:08;5ed2577254a2bd2a5e59d080e7d9c1545e541bf48de82f1e715667ab0b44c5cb;jb3hwa;2020-10-14 18:02:43
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;fwatch6;2020-06-28 22:40:07;8b545cc231b6d513290c3ea3be62a4618ca713d4feafd42ed940bc0be961e16e;fwal6po;2020-06-28 21:28:51
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;fwatch6;2020-06-28 22:40:07;a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;fwaktg9;2020-06-28 21:25:31
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;fwatch6;2020-06-28 22:40:07;8b545cc231b6d513290c3ea3be62a4618ca713d4feafd42ed940bc0be961e16e;fw7o417;2020-06-28 00:59:54
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;fwatch6;2020-06-28 22:40:07;ce515f57242eaaddeb7490e630dfd101d8636b5c9957e8c2ab6eb78c1c1d294c;fw7nsj3;2020-06-28 00:56:51
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;fwatch6;2020-06-28 22:40:07;[deleted];hh3c4w;2020-06-28 00:48:48
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g48lvcp;2020-09-06 17:30:41;d180ffb7d539aaf9a422e9b36c29f4783c706ed4f133014d5c601486718e4b63;g4692rg;2020-09-06 00:23:38
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g48lvcp;2020-09-06 17:30:41;bbb825acf70b489c89a1e5c394ed8f49b89a947962f096b5e8789168a374b742;g461uhu;2020-09-05 23:27:52
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g48lvcp;2020-09-06 17:30:41;d180ffb7d539aaf9a422e9b36c29f4783c706ed4f133014d5c601486718e4b63;g45x40o;2020-09-05 22:51:13
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g48lvcp;2020-09-06 17:30:41;0b873345754f347e8be74148d3a1e543c544ae8d6801669e379a2e96d692885e;g44srxk;2020-09-05 17:19:56
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g48lvcp;2020-09-06 17:30:41;4f6bd283708f579516ee687a2076a7ab939542ddad910c86d7d64c648bc3884d;in2sx9;2020-09-05 17:15:53
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;fll5luw;2020-03-26 21:20:52;3b65947b9c06f862dfeb81917ebadda4f483b5619a472dc56c4ef6b10a97d1b3;fph1kc;2020-03-26 19:41:35
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g6idp6t;2020-09-25 08:00:41;457e06accb853f9a8babe6a1b26310b2f0bc9c65c496a7955b1cea1c8a6532de;izck8f;2020-09-25 05:58:24
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;flldo74;2020-03-26 22:32:33;3ecffef424d033708aa24bae6ed0d36a5297414adf18f9ae75404ebb42775ad7;fll78fh;2020-03-26 21:35:12
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;flldo74;2020-03-26 22:32:33;a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;fll6qg6;2020-03-26 21:30:48
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;flldo74;2020-03-26 22:32:33;3ecffef424d033708aa24bae6ed0d36a5297414adf18f9ae75404ebb42775ad7;fll0xtf;2020-03-26 20:39:20
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;flldo74;2020-03-26 22:32:33;f6cc06cadf3efc8b804af74ed0defdf850635928dd2758c045683fbbc34fb528;fll0sdp;2020-03-26 20:37:57
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;flldo74;2020-03-26 22:32:33;3ecffef424d033708aa24bae6ed0d36a5297414adf18f9ae75404ebb42775ad7;fll0i5p;2020-03-26 20:35:19
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;flldo74;2020-03-26 22:32:33;f6cc06cadf3efc8b804af74ed0defdf850635928dd2758c045683fbbc34fb528;flkzzhy;2020-03-26 20:30:24
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;flldo74;2020-03-26 22:32:33;3ecffef424d033708aa24bae6ed0d36a5297414adf18f9ae75404ebb42775ad7;flkyn30;2020-03-26 20:16:14
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;flldo74;2020-03-26 22:32:33;f6cc06cadf3efc8b804af74ed0defdf850635928dd2758c045683fbbc34fb528;flky6nt;2020-03-26 20:11:32
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;flldo74;2020-03-26 22:32:33;3ecffef424d033708aa24bae6ed0d36a5297414adf18f9ae75404ebb42775ad7;flkxctj;2020-03-26 20:04:06
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;flldo74;2020-03-26 22:32:33;[deleted];fphf9k;2020-03-26 20:02:00
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g5by4fe;2020-09-15 08:11:01;acb3309b2c8487066809695557be27742242f8e07ca71939f03cc77c8eb1a928;g5b5r59;2020-09-15 03:08:20
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g5by4fe;2020-09-15 08:11:01;8fa9b23865b4c6a5fd6a2799825356c5927ee39a24a5eb9ba557ce1a47d658ff;g5b54y1;2020-09-15 03:02:31
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g5by4fe;2020-09-15 08:11:01;acb3309b2c8487066809695557be27742242f8e07ca71939f03cc77c8eb1a928;g5b35ta;2020-09-15 02:45:50
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g5by4fe;2020-09-15 08:11:01;[deleted];g5at3m8;2020-09-15 01:22:00
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g5by4fe;2020-09-15 08:11:01;[deleted];iswmtu;2020-09-15 01:18:40
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g9ef4wj;2020-10-20 05:37:39;59625671c59c65e0686e6198e5283fddcf47b54c950c2a069a63726455ab9135;g9djwjs;2020-10-20 00:36:51
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g9ef4wj;2020-10-20 05:37:39;[deleted];g9d7r2o;2020-10-19 22:52:41
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g9ef4wj;2020-10-20 05:37:39;e811b6e4bdebd5d4ea86f96032112bd2c336120dc12474c8fc790933b5719a38;g9d1q89;2020-10-19 22:03:33
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g9ef4wj;2020-10-20 05:37:39;14c797e419e37314c4bc7818be30b63e2b5f733a7a776328c2103dc14a473258;g9cwzvk;2020-10-19 21:29:13
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g9ef4wj;2020-10-20 05:37:39;f975c597bc1bc41328a9d69d996df024ec60149ff023870b760b35accd600e46;je7zh3;2020-10-19 20:54:19
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g7axq6p;2020-10-01 18:50:40;45d1c9188bfa3f458ee1cb59b3e5156e61548938a17c0200bf8e5ae50ee4458c;g7aw33q;2020-10-01 18:38:33
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g7axq6p;2020-10-01 18:50:40;fb962dcf2cd1824527fa91251a79fa94a6bb957116bd6705eab58fe151d1cc21;g7a7p8m;2020-10-01 15:30:59
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g7axq6p;2020-10-01 18:50:40;fb962dcf2cd1824527fa91251a79fa94a6bb957116bd6705eab58fe151d1cc21;j38lcv;2020-10-01 15:30:29
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g653r5s;2020-09-21 21:57:01;12276aa5c5b0d28008a0313e079ebb52c4319065208dcc24450fb9f272f21f17;iwzhwc;2020-09-21 14:32:04
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;fwy9dlr;2020-07-05 01:46:53;d68d1937f3b7a61150f7afde13a47528357b648352fc936bf6f10c483159f300;hlcp30;2020-07-05 01:15:56
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;frhoxgx;2020-05-22 23:44:03;f4c55bc17f7c00c954fd01dbfa468f379e26582aab55fc9a7ed8a1db5e6423aa;gokm1e;2020-05-22 16:42:47
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g04u5x0;2020-08-02 21:32:45;ef121b7c0cdf558552ee8aa79b0d3b2e0654c97eee092c40e515f2e4d0e6146e;g04pctz;2020-08-02 20:56:15
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g04u5x0;2020-08-02 21:32:45;c8832568450cbcede92e0b169494c05659a4f1497781d7327b4a69309fbe1afc;g04jhlf;2020-08-02 20:11:10
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g04u5x0;2020-08-02 21:32:45;04e9331deb4cf1d0ad0ca624449117699b4dfeae7dac9f9c5000754d3d7901c6;g04c872;2020-08-02 19:11:39
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g04u5x0;2020-08-02 21:32:45;00421af26d1d1ecc4c764c0edde99c149ea85bcacaa815853b9fe8c93f4f218b;g042hpz;2020-08-02 18:00:53
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g04u5x0;2020-08-02 21:32:45;cb76d1ab9713938941c48caa2d0d68fcabe20a0e5bb942261ba5e654dc67adab;g03o8r0;2020-08-02 16:26:48
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g04u5x0;2020-08-02 21:32:45;e210fbb91d035e59ad0330d7ca4ad700bb3b7ca613c94d9b905a22a1feabe41c;g03npor;2020-08-02 16:23:44
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g04u5x0;2020-08-02 21:32:45;cb76d1ab9713938941c48caa2d0d68fcabe20a0e5bb942261ba5e654dc67adab;g03kf1v;2020-08-02 16:03:42
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g04u5x0;2020-08-02 21:32:45;d182a1bb9ea4ce345971c39648084d87c4027d1d20e396cbf9dbb2cc3c40b539;g03ex5m;2020-08-02 15:27:02
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g04u5x0;2020-08-02 21:32:45;[deleted];i2bxxi;2020-08-02 15:20:42
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g2rwa6i;2020-08-25 07:58:07;85e77967b892442ba7ded8ab405c012ba9ba3ce188e6c15164ab2c7aa59fbd75;g2rrv93;2020-08-25 06:56:35
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g2rwa6i;2020-08-25 07:58:07;89cfcbf8cc6293740d473677f8a3546dec67bb45618bbfff0ec21157026ad9bd;g2rrd1d;2020-08-25 06:50:02
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g2rwa6i;2020-08-25 07:58:07;af1636a38590b02f3f23394eee75c755dce90a3b6e628af10a242f1beba269ae;ig5jqu;2020-08-25 06:47:00
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g00yf0i;2020-08-01 23:47:58;e3d669161c00e1d984aab4043b57132b26fe10101ed02f3e9cf9e80af227450c;g00w45i;2020-08-01 23:26:14
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g00yf0i;2020-08-01 23:47:58;a83376cf0a4d2430ac0b4b8891b2fb644508490d0896fc141169f8607263f0b8;g00vq4b;2020-08-01 23:22:29
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g00yf0i;2020-08-01 23:47:58;3c1458c0541422e395409a9cacd8d1c7870360515925cbda33ae71a233881f9c;g00tzj6;2020-08-01 23:05:55
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g00yf0i;2020-08-01 23:47:58;f6d06f27b4302da9d67d07489d7132cd24636f2d8acb1a0b7178238c13ce5cae;g007uej;2020-08-01 20:00:18
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g00yf0i;2020-08-01 23:47:58;a3207037e873ca0baf08173648e32e45bf8920ae916bdab2b1a825c561b4bfa8;g0043am;2020-08-01 19:31:05
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g00yf0i;2020-08-01 23:47:58;75e0c0e9ccc1813a7fa1201f9550b0bdf62ba615261b6941814302d8432a8a12;fzzy37l;2020-08-01 18:40:21
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g00yf0i;2020-08-01 23:47:58;31803b1b3af115d9a2b44f2898e3720ad618be66f708ac917c4275c0393f11eb;fzzx1i0;2020-08-01 18:31:05
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g00yf0i;2020-08-01 23:47:58;a04148b1a5385587805eba0217d3ebef0a7d048bc66da1524d792464fa401638;fzzumfy;2020-08-01 18:09:39
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g00yf0i;2020-08-01 23:47:58;c79ffcab2b800ba115d9d9303cfd7baa63bc4e769f4e11bd38478ce66342e7b0;fzzu7dh;2020-08-01 18:05:51
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g00yf0i;2020-08-01 23:47:58;c4444f05884f657e084a82dd10c3b00728971a1a9b00d0bbcd772955455f111c;i1ukq0;2020-08-01 18:03:49
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g7lvz49;2020-10-04 05:18:25;debd3eb572cb8562c339d9318e25f5c573666da1a845411d3a56c6e8f68dfb4d;g7kvzdx;2020-10-04 01:56:12
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g7lvz49;2020-10-04 05:18:25;29c03158b198ad50e61a14abdf7d5b9e535406e6a2ee5ae2d8e458a492cf572c;g7kttis;2020-10-04 01:44:28
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g7lvz49;2020-10-04 05:18:25;6f93b20594aef2a77e73770765a70b46c68f67af2ba0311bd0c9aed78e5f7b58;j4p83e;2020-10-04 01:43:16
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;fxluraq;2020-07-11 06:44:07;8851c0eff0b2ad493aa751d22d68fa8583de146f38bd05a74a18993c1555a4f9;fxkj3x9;2020-07-10 22:56:59
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;fxluraq;2020-07-11 06:44:07;[deleted];hosqea;2020-07-10 19:06:01
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g7hibdj;2020-10-03 06:57:07;8031cd5c1976d6ec7db558824bb87f693fe0c58e7367de07695d2701e37dc8d4;j45m91;2020-10-03 01:47:05
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g2rw7ct;2020-08-25 07:56:54;af1636a38590b02f3f23394eee75c755dce90a3b6e628af10a242f1beba269ae;ig5jqu;2020-08-25 06:47:00
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;fmen0ai;2020-04-04 15:58:42;096d77d47dc4aa140337ef2b0bd8fd0892476b2419e351160d29cad877d5bcf1;fulvk1;2020-04-04 04:37:39
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g999wyo;2020-10-18 22:34:42;2112ce757ea51e7c268c3215ed4d408b945490c16522cf8e171305e92d726b8e;g997qy3;2020-10-18 22:17:42
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g999wyo;2020-10-18 22:34:42;a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g996l3o;2020-10-18 22:08:56
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g999wyo;2020-10-18 22:34:42;2112ce757ea51e7c268c3215ed4d408b945490c16522cf8e171305e92d726b8e;g9944vy;2020-10-18 21:50:21
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g999wyo;2020-10-18 22:34:42;a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g990v1f;2020-10-18 21:24:08
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g999wyo;2020-10-18 22:34:42;5e1f808b271f3013c44f234f581db69d5b523b0c7a5ea47649346a1dcdcd54cb;g98kmpv;2020-10-18 19:11:11
a945f1bdf1f10bbc114cc09ac537dcd57053a38c614eaa0f6b93608d9518d66a;g999wyo;2020-10-18 22:34:42;911be8dd8d92119c4c1148ad8e94a72bc1aebfab470258b91aee7eb64ed69662;jdjahh;2020-10-18 18:30:40
